sad,"When I am alone and listen to a song which I like very much and á
which I had listened before together with friends."
happy,"I passed successfully the preliminary exam for a participation in á
the children Assembly."
angry,"A friend of mine promised to come with me to the cinema but he á
didn't come."
sad,"I felt sadness when I remembered my former boyfriend with whom I á
got separated an year ago and when comparing him with my present á
one with whom things are not much of a success."
happy,Bulgaria won a football match against France.
angry,I was neglected undeservedly.
sad,My grandmother died.
happy,I felt joy when my two twin sisters were born.
angry,"About a month ago the Regional Council refused to pay my wife the á
due maternity benefit, because of bureaucratic reasons."
sad,"Some months ago my wife gave birth to twin sisters. She had no á
idea of looking after babies and she felt quite oppressed. The á
fact that I couldn't help her caused grief to me."
happy,"The period when I was pregnant and when I gave birth to my son. á
I can say those were the happiest months in my life."
angry,"When I encountered not only with my father's lack of á
understanding but also with his unwillingness to understand me as á
a parent, as far as things for which I (not he) have proves to be á
right are concerned."
sad,From the fact that my husband and I are not in good terms.
happy,"I felt joy when I saw my daughter after a separation of twenty á
days."
angry,"I thought him a good friend but he tried to lie to me several times. á
Last time was the height of impudence. He promised he would come á
home but he didn't. I felt a sense of anger and insult."
angry,"At an undeserved attitude toward a man, when human personality is á
not treated decently."
sad,At an irrevocable loss (with respect to human relations).
happy,When I was admitted to the University.
angry,I feel a strong anger when I am treated unjustly.
sad,At a prolonged separation with my family.
happy,"The day when my son said for the first time ""mummy""."
angry,"My husband and I were invited at the house of our nieghbours then á
we got an invitation on the part of my parents which we had to á
refuse. A a result they called me by words that provoked my á
anger."
sad,"My son lives in the country. I feel sadness when I see mothers á
having walks with their children."
happy,"The sense of joy comes to me always after a period of depression, á
as an organic feeling for an upsurge. I don't exclude the á
situative feeling but in this case the reason is not in me, it's á
out of me."
angry,"A honest ""sliding"" on the part of a girlfriend of mine. á
Terribly crossed I started breaking things and tearing books."
sad,"Alone I am coming back home in the night after the serial á
""explanation""."
happy,My son was born.
angry,"I was drawn up a statement for an infringement of the traffic á
ordinance. In fact I was innocent."
sad,I lost a close friend.
happy,"After 10 days of hard work and having suffered many changes I á
passed my last exam."
angry,"When I am made to do things in which I see no sense and I waste á
my time. Some time ago I had to participate in a sociological á
investigation and then I got really angry."
